Date,Hs, TI, TE, T1, Tz, T3, T4, Tref, Tsea, Bat,rolling_mean,diff
2010-04-14 14:27:00,0.64,8.73,7.29,4.92,4.22,3.28,5.26,30.55,0.0,130,0.6400000000000001,1.1102230246251565e-16
2010-04-14 16:57:00,0.63,7.42,6.24,4.56,4.05,3.31,5.41,30.4,0.0,130,0.6300000000000001,1.1102230246251565e-16
2010-04-14 17:27:00,0.65,7.8,6.54,4.72,4.17,3.36,5.5,30.4,0.0,130,0.6400000000000001,0.009999999999999898
2010-04-14 17:57:00,0.67,8.91,7.41,5.03,4.34,3.4,5.57,30.35,0.0,130,0.6600000000000001,0.009999999999999898
2010-04-14 18:27:00,0.67,8.27,6.93,4.94,4.36,3.5,5.84,30.3,0.0,130,0.6700000000000002,1.1102230246251565e-16
2010-04-14 18:57:00,0.68,8.06,6.76,4.88,4.33,3.5,5.84,30.3,0.0,130,0.6750000000000002,0.004999999999999893
2010-04-14 19:27:00,0.68,8.04,6.73,4.85,4.3,3.49,5.82,30.3,0.0,130,0.6800000000000002,1.1102230246251565e-16
2010-04-14 19:57:00,0.69,8.19,6.85,4.93,4.36,3.52,5.88,30.25,0.0,130,0.685,0.004999999999999893
2010-04-14 20:27:00,0.69,7.9,6.63,4.92,4.42,3.65,6.23,30.25,0.0,130,0.6900000000000001,1.1102230246251565e-16
2010-04-14 21:57:00,0.71,8.59,7.19,5.17,4.58,3.71,6.32,30.3,0.0,130,0.7000000000000001,0.009999999999999898
2010-04-14 22:27:00,0.72,7.86,6.58,4.71,4.11,3.21,5.02,30.3,0.0,130,0.7150000000000001,0.004999999999999893
2010-04-14 22:57:00,0.71,9.24,7.74,5.27,4.52,3.45,5.55,30.3,0.0,130,0.7150000000000001,0.0050000000000001155
2010-04-14 23:57:00,0.68,9.1,7.6,5.3,4.63,3.66,6.11,30.3,0.0,130,0.685,0.0050000000000000044
2010-04-15 00:57:00,0.65,9.01,7.69,5.52,4.82,3.78,6.39,30.3,0.0,130,0.6550000000000001,0.0050000000000001155
2010-04-15 02:27:00,0.64,8.4,7.11,5.22,4.64,3.76,6.43,30.3,0.0,130,0.6450000000000001,0.0050000000000001155
2010-04-15 04:27:00,0.69,8.72,7.43,5.45,4.84,3.92,6.88,30.75,0.0,130,0.6800000000000002,0.009999999999999787
2010-04-15 05:57:00,0.68,9.34,7.94,5.64,4.96,3.96,6.94,31.15,0.0,130,0.685,0.0050000000000000044
2010-04-15 07:27:00,0.65,8.79,7.5,5.53,4.94,4.04,7.2,31.25,0.0,130,0.6400000000000001,0.009999999999999898
2010-04-15 07:57:00,0.64,10.21,8.75,6.0,5.12,3.91,6.68,31.2,0.0,130,0.6450000000000001,0.0050000000000001155
2010-04-15 08:27:00,0.63,8.9,7.51,5.22,4.49,3.44,5.5,31.25,0.0,130,0.6350000000000001,0.0050000000000001155
2010-04-15 08:57:00,0.64,8.65,7.1,4.61,3.91,2.96,4.5,31.4,0.0,130,0.6350000000000001,0.004999999999999893
2010-04-15 09:27:00,0.66,9.34,7.68,4.76,3.96,2.94,4.47,31.4,0.0,130,0.6500000000000001,0.009999999999999898
2010-04-15 11:27:00,0.63,7.53,5.99,3.9,3.42,2.79,4.31,31.1,0.0,130,0.6350000000000001,0.0050000000000001155
2010-04-15 13:57:00,0.82,7.07,5.56,3.83,3.46,2.95,4.72,30.7,0.0,130,0.81,0.009999999999999898
2010-04-15 14:27:00,0.82,6.93,5.49,3.87,3.52,3.02,4.87,30.7,0.0,130,0.8200000000000001,1.1102230246251565e-16
2010-04-15 15:27:00,0.88,6.3,5.08,3.81,3.5,3.03,4.88,30.6,0.0,130,0.8750000000000001,0.004999999999999893
2010-04-15 16:57:00,0.83,7.16,5.79,4.14,3.74,3.14,5.09,30.45,0.0,130,0.8350000000000001,0.0050000000000001155
2010-04-15 18:27:00,0.83,7.49,6.08,4.33,3.89,3.23,5.26,30.4,0.0,130,0.8350000000000001,0.0050000000000001155
2010-04-15 18:57:00,0.82,7.36,5.97,4.28,3.85,3.21,5.19,30.45,0.0,130,0.8250000000000001,0.0050000000000001155
2010-04-15 19:57:00,0.76,7.84,6.42,4.49,3.99,3.27,5.35,30.55,0.0,130,0.7650000000000001,0.0050000000000001155
2010-04-15 20:57:00,0.76,7.48,6.19,4.54,4.1,3.43,5.75,30.75,0.0,130,0.7500000000000001,0.009999999999999898
2010-04-15 21:27:00,0.75,7.01,5.85,4.53,4.16,3.57,6.11,30.75,0.0,130,0.7550000000000001,0.0050000000000001155
2010-04-15 23:27:00,0.68,7.9,6.57,4.81,4.35,3.66,6.34,30.55,0.0,130,0.6700000000000002,0.009999999999999898
2010-04-16 00:27:00,0.64,8.39,7.12,5.21,4.66,3.82,6.67,30.45,0.0,130,0.6450000000000001,0.0050000000000001155
2010-04-16 00:57:00,0.64,8.61,7.29,5.29,4.72,3.87,6.8,30.45,0.0,130,0.6400000000000001,1.1102230246251565e-16
2010-04-16 02:57:00,0.68,8.15,6.98,5.21,4.67,3.84,6.71,30.4,0.0,130,0.6800000000000002,1.1102230246251565e-16
2010-04-16 03:27:00,0.67,8.49,7.27,5.35,4.76,3.87,6.76,30.4,0.0,130,0.6750000000000002,0.0050000000000001155
2010-04-16 05:27:00,0.63,8.16,6.92,5.05,4.49,3.66,6.23,30.6,0.0,130,0.6300000000000001,1.1102230246251565e-16
2010-04-16 05:57:00,0.64,8.51,7.19,5.18,4.61,3.76,6.49,30.65,0.0,130,0.6350000000000001,0.004999999999999893
2010-04-16 06:27:00,0.63,8.85,7.57,5.38,4.71,3.75,6.43,30.95,0.0,130,0.6350000000000001,0.0050000000000001155
2010-04-16 06:57:00,0.63,8.91,7.55,5.35,4.7,3.76,6.46,31.05,0.0,130,0.6300000000000001,1.1102230246251565e-16
2010-04-16 07:27:00,0.63,8.6,7.32,5.26,4.63,3.72,6.36,31.1,0.0,130,0.6300000000000001,1.1102230246251565e-16
2010-04-16 08:57:00,0.6,8.28,6.87,4.64,3.99,3.09,4.8,31.15,0.0,130,0.6050000000000001,0.0050000000000001155
2010-04-16 10:27:00,0.63,8.21,6.79,4.52,3.87,3.0,4.63,31.05,0.0,130,0.6250000000000001,0.004999999999999893
2010-04-16 10:57:00,0.62,8.11,6.71,4.42,3.77,2.92,4.48,30.95,0.0,130,0.6250000000000001,0.0050000000000001155
2010-04-16 12:27:00,0.61,8.7,7.23,4.61,3.89,2.98,4.63,30.85,0.0,130,0.6100000000000001,1.1102230246251565e-16
2010-04-16 12:57:00,0.61,8.61,7.24,4.75,4.03,3.08,4.84,30.85,0.0,130,0.6100000000000001,1.1102230246251565e-16
2010-04-16 13:27:00,0.63,8.37,7.04,4.75,4.07,3.15,4.98,30.8,0.0,130,0.6200000000000001,0.009999999999999898
2010-04-16 13:57:00,0.64,8.46,7.14,4.73,4.0,3.05,4.74,30.75,0.0,130,0.6350000000000001,0.004999999999999893
2010-04-16 14:27:00,0.64,7.81,6.44,4.24,3.63,2.83,4.29,30.7,0.0,130,0.6400000000000001,1.1102230246251565e-16
2010-04-16 14:57:00,0.66,9.06,7.57,4.69,3.88,2.89,4.42,30.7,0.0,130,0.6500000000000001,0.009999999999999898
2010-04-16 17:27:00,0.61,9.02,7.51,4.82,4.05,3.07,4.8,30.65,0.0,130,0.6150000000000001,0.0050000000000001155
2010-04-16 20:27:00,0.51,9.67,8.23,5.26,4.31,3.11,4.76,30.6,0.0,130,0.5050000000000001,0.004999999999999893
2010-04-16 21:27:00,0.48,10.52,9.19,6.12,4.97,3.47,5.44,30.55,0.0,130,0.4700000000000001,0.009999999999999898
2010-04-16 21:57:00,0.49,10.66,9.46,6.62,5.5,3.97,6.7,30.55,0.0,130,0.4850000000000001,0.004999999999999893
2010-04-16 22:57:00,0.46,9.16,7.66,4.84,4.01,2.96,4.51,30.55,0.0,130,0.4650000000000001,0.00500000000000006
2010-04-17 00:27:00,0.5,9.15,7.6,4.57,3.75,2.78,4.18,30.55,0.0,130,0.4900000000000001,0.009999999999999898
2010-04-17 00:57:00,0.49,9.48,7.94,4.79,3.91,2.86,4.34,30.5,0.0,130,0.4950000000000001,0.0050000000000001155
2010-04-17 02:27:00,0.51,9.29,7.82,4.88,4.01,2.96,4.54,30.45,0.0,130,0.5000000000000001,0.009999999999999898
2010-04-17 02:57:00,0.52,9.78,8.15,4.91,4.02,2.95,4.55,30.45,0.0,130,0.5150000000000001,0.004999999999999893
2010-04-17 03:27:00,0.53,8.89,7.28,4.51,3.8,2.92,4.53,30.6,0.0,130,0.5250000000000001,0.004999999999999893
2010-04-17 03:57:00,0.52,9.53,7.85,4.76,3.96,2.99,4.67,30.7,0.0,130,0.5250000000000001,0.0050000000000001155
2010-04-17 04:27:00,0.54,9.58,7.88,4.76,3.95,2.98,4.64,30.85,0.0,130,0.5300000000000001,0.009999999999999898
2010-04-17 07:27:00,0.57,9.91,8.13,4.86,4.02,3.0,4.65,31.2,0.0,130,0.5650000000000002,0.004999999999999782
2010-04-17 07:57:00,0.56,9.73,8.08,4.97,4.12,3.07,4.78,31.3,0.0,130,0.5650000000000002,0.0050000000000001155
2010-04-17 08:27:00,0.55,9.63,7.84,4.72,3.93,2.97,4.61,31.3,0.0,130,0.5550000000000002,0.0050000000000001155
2010-04-17 09:27:00,0.59,9.74,8.01,4.78,3.95,2.94,4.51,31.4,0.0,130,0.5900000000000001,1.1102230246251565e-16
2010-04-17 09:57:00,0.59,10.08,8.28,4.78,3.9,2.87,4.37,31.45,0.0,130,0.5900000000000001,1.1102230246251565e-16
2010-04-17 10:27:00,0.61,10.03,8.14,4.56,3.73,2.77,4.19,31.3,0.0,130,0.6000000000000001,0.009999999999999898
2010-04-17 11:57:00,0.62,10.33,8.55,4.86,3.94,2.89,4.44,31.25,0.0,130,0.6150000000000001,0.004999999999999893
2010-04-17 12:27:00,0.63,10.34,8.55,4.82,3.89,2.85,4.36,31.1,0.0,130,0.6250000000000001,0.004999999999999893
2010-04-17 15:27:00,0.58,9.95,8.26,5.02,4.17,3.13,4.98,30.9,0.0,130,0.5700000000000001,0.009999999999999898
2010-04-17 15:57:00,0.58,10.2,8.56,5.22,4.3,3.19,5.1,30.9,0.0,130,0.5800000000000001,1.1102230246251565e-16
2010-04-17 16:27:00,0.6,10.04,8.38,5.22,4.35,3.27,5.26,30.9,0.0,130,0.5900000000000001,0.009999999999999898
2010-04-17 16:57:00,0.6,10.91,9.33,5.74,4.66,3.36,5.42,30.8,0.0,130,0.6000000000000001,1.1102230246251565e-16
2010-04-17 17:27:00,0.6,10.85,9.21,5.64,4.59,3.31,5.29,30.75,0.0,130,0.6000000000000001,1.1102230246251565e-16
2010-04-17 17:57:00,0.59,10.65,9.08,5.65,4.6,3.31,5.28,30.75,0.0,130,0.5950000000000001,0.0050000000000001155
2010-04-17 19:27:00,0.61,12.04,10.56,6.55,5.17,3.55,5.78,30.7,0.0,130,0.6150000000000001,0.0050000000000001155
2010-04-17 20:27:00,0.55,11.01,9.57,6.15,5.0,3.57,5.82,30.7,0.0,130,0.5550000000000002,0.0050000000000001155
2010-04-17 21:27:00,0.61,12.48,11.3,7.52,5.88,3.88,6.41,30.8,0.0,130,0.6000000000000001,0.009999999999999898
2010-04-18 02:27:00,0.54,11.53,10.45,7.32,5.93,4.08,6.91,30.6,0.0,130,0.5350000000000001,0.004999999999999893
2010-04-18 03:57:00,0.5,10.96,9.8,6.79,5.56,3.92,6.55,30.65,0.0,130,0.4950000000000001,0.004999999999999893
2010-04-18 05:27:00,0.47,10.41,9.23,6.4,5.28,3.78,6.22,31.05,0.0,130,0.4700000000000001,1.1102230246251565e-16
2010-04-18 06:57:00,0.51,11.37,10.2,6.85,5.41,3.59,5.65,31.3,0.0,130,0.5100000000000001,1.1102230246251565e-16
2010-04-18 07:27:00,0.5,10.82,9.62,6.45,5.13,3.43,5.29,31.4,0.0,130,0.5050000000000001,0.0050000000000001155
2010-04-18 08:57:00,0.5,10.98,9.61,5.85,4.49,2.94,4.33,31.35,0.0,130,0.4900000000000001,0.009999999999999898
2010-04-18 09:27:00,0.5,10.8,9.4,5.68,4.38,2.9,4.26,31.4,0.0,130,0.5000000000000001,1.1102230246251565e-16
2010-04-18 09:57:00,0.51,10.16,8.69,5.1,3.99,2.74,4.03,31.35,0.0,130,0.5050000000000001,0.004999999999999893
2010-04-18 11:57:00,0.56,9.85,8.27,4.68,3.73,2.69,4.03,31.3,0.0,130,0.5500000000000002,0.009999999999999898
2010-04-18 12:27:00,0.57,10.35,8.77,4.9,3.86,2.72,4.08,31.3,0.0,130,0.5650000000000002,0.004999999999999782
2010-04-18 12:57:00,0.56,9.69,8.01,4.4,3.55,2.63,3.94,31.25,0.0,130,0.5650000000000002,0.0050000000000001155
2010-04-18 13:57:00,0.53,9.5,7.84,4.49,3.67,2.75,4.18,31.15,0.0,130,0.5300000000000001,1.1102230246251565e-16
2010-04-18 15:57:00,0.56,9.1,7.53,4.42,3.67,2.79,4.3,31.05,0.0,130,0.5600000000000002,1.1102230246251565e-16
2010-04-18 16:27:00,0.55,9.34,7.69,4.37,3.6,2.72,4.15,31.05,0.0,130,0.5550000000000002,0.0050000000000001155
2010-04-18 17:57:00,0.56,9.64,8.11,4.78,3.91,2.9,4.51,31.0,0.0,130,0.5600000000000002,1.1102230246251565e-16
2010-04-18 18:27:00,0.55,9.57,7.93,4.6,3.78,2.84,4.39,31.0,0.0,130,0.5550000000000002,0.0050000000000001155
2010-04-18 20:27:00,0.51,9.78,8.15,4.8,3.94,2.94,4.6,30.9,0.0,130,0.5100000000000001,1.1102230246251565e-16
2010-04-18 20:57:00,0.53,10.23,8.62,5.03,4.08,3.0,4.71,30.9,0.0,130,0.5200000000000001,0.009999999999999898
2010-04-18 21:57:00,0.49,9.63,8.08,4.84,3.97,2.96,4.62,30.95,0.0,130,0.4900000000000001,1.1102230246251565e-16
2010-04-18 23:27:00,0.52,10.83,9.49,5.84,4.61,3.19,5.03,30.95,0.0,130,0.5150000000000001,0.004999999999999893
2010-04-19 00:27:00,0.49,10.97,9.6,5.99,4.75,3.3,5.26,30.85,0.0,130,0.4950000000000001,0.0050000000000001155
2010-04-19 04:27:00,0.57,11.54,10.49,7.08,5.56,3.72,6.08,31.1,0.0,130,0.5650000000000002,0.004999999999999782
2010-04-19 06:57:00,0.59,11.78,10.83,7.6,5.96,3.88,6.29,31.4,0.0,130,0.5950000000000001,0.0050000000000001155
2010-04-19 08:27:00,0.53,11.35,10.28,7.05,5.6,3.77,6.14,31.65,0.0,130,0.5350000000000001,0.0050000000000001155
2010-04-19 09:27:00,0.61,12.0,10.97,7.46,5.79,3.74,5.98,31.5,0.0,130,0.6050000000000001,0.004999999999999893
2010-04-19 10:27:00,0.61,10.96,9.68,5.68,4.27,2.77,4.04,31.4,0.0,130,0.6000000000000001,0.009999999999999898
2010-04-19 13:27:00,0.72,10.39,8.8,5.02,4.02,2.9,4.48,31.1,0.0,130,0.7200000000000001,1.1102230246251565e-16
2010-04-19 13:57:00,0.73,10.29,8.84,5.2,4.14,2.95,4.55,31.0,0.0,130,0.7250000000000001,0.004999999999999893
2010-04-19 14:27:00,0.72,10.42,9.03,5.49,4.4,3.13,4.94,31.0,0.0,130,0.7250000000000001,0.0050000000000001155
2010-04-19 15:27:00,0.71,10.64,9.28,5.7,4.53,3.18,5.02,31.05,0.0,130,0.7050000000000001,0.004999999999999893
2010-04-20 01:27:00,0.65,10.8,9.83,6.89,5.56,3.82,6.29,30.85,0.0,129,0.6450000000000001,0.004999999999999893
2010-04-20 02:57:00,0.68,10.69,9.72,6.97,5.72,4.04,6.83,31.05,0.0,129,0.6800000000000002,1.1102230246251565e-16
2010-04-20 04:27:00,0.68,10.97,9.97,7.05,5.73,3.98,6.67,31.35,0.0,129,0.685,0.0050000000000000044
2010-04-20 04:57:00,0.67,10.44,9.54,6.99,5.78,4.09,6.91,31.5,0.0,129,0.6750000000000002,0.0050000000000001155
2010-04-20 05:27:00,0.66,10.7,9.74,6.95,5.69,4.0,6.76,31.5,0.0,129,0.6650000000000001,0.0050000000000001155
2010-04-20 12:27:00,0.81,8.63,7.24,4.57,3.85,2.95,4.6,31.3,0.0,130,0.8100000000000002,1.1102230246251565e-16
2010-04-20 14:57:00,0.89,8.11,6.8,4.55,3.94,3.14,5.05,31.2,0.0,130,0.8800000000000001,0.009999999999999898
2010-04-20 15:27:00,0.9,8.27,6.97,4.65,4.01,3.16,5.08,31.2,0.0,130,0.8950000000000001,0.004999999999999893
2010-04-20 17:27:00,0.84,7.68,6.43,4.39,3.83,3.08,4.92,31.15,0.0,130,0.8400000000000001,1.1102230246251565e-16
2010-04-20 19:27:00,0.88,7.81,6.64,4.61,4.01,3.19,5.15,31.0,0.0,130,0.8800000000000001,1.1102230246251565e-16
2010-04-20 21:27:00,0.88,8.3,7.06,4.8,4.14,3.25,5.25,30.85,0.0,130,0.8750000000000001,0.004999999999999893
2010-04-20 21:57:00,0.87,8.41,7.17,4.81,4.1,3.16,5.01,30.8,0.0,130,0.8750000000000001,0.0050000000000001155
2010-04-20 22:57:00,0.81,8.42,7.2,4.97,4.29,3.37,5.56,30.75,0.0,129,0.8000000000000002,0.009999999999999898
2010-04-20 23:57:00,0.77,7.75,6.59,4.66,4.09,3.28,5.34,30.75,0.0,129,0.7750000000000001,0.0050000000000001155
2010-04-21 00:57:00,0.75,7.92,6.81,4.85,4.23,3.35,5.48,30.65,0.0,129,0.7400000000000001,0.009999999999999898
2010-04-21 01:27:00,0.76,7.83,6.78,4.95,4.34,3.46,5.73,30.7,0.0,129,0.7550000000000001,0.004999999999999893
2010-04-21 03:27:00,0.69,8.2,7.11,5.17,4.52,3.59,6.03,31.0,0.0,129,0.6800000000000002,0.009999999999999787
2010-04-21 05:27:00,0.65,8.51,7.39,5.36,4.66,3.67,6.2,31.6,0.0,129,0.6550000000000001,0.0050000000000001155
2010-04-21 05:57:00,0.65,9.04,7.9,5.61,4.79,3.63,6.03,31.5,0.0,129,0.6500000000000001,1.1102230246251565e-16
2010-04-21 07:27:00,0.7,8.55,7.29,4.74,3.94,2.94,4.5,31.5,0.0,129,0.6900000000000002,0.009999999999999787
2010-04-21 07:57:00,0.7,7.87,6.63,4.45,3.82,2.98,4.65,31.45,0.0,129,0.7000000000000001,1.1102230246251565e-16
2010-04-21 08:27:00,0.7,7.52,6.25,4.18,3.61,2.88,4.46,31.35,0.0,129,0.7000000000000001,1.1102230246251565e-16
2010-04-21 10:27:00,0.81,7.12,5.83,4.01,3.55,2.93,4.62,31.3,0.0,129,0.8000000000000002,0.009999999999999898
2010-04-21 10:57:00,0.8,7.17,5.86,4.07,3.61,2.97,4.69,31.25,0.0,129,0.8050000000000002,0.0050000000000001155
2010-04-21 11:27:00,0.81,6.75,5.54,3.97,3.57,3.01,4.81,31.25,0.0,129,0.8050000000000002,0.004999999999999893
2010-04-21 11:57:00,0.82,6.85,5.62,3.99,3.58,3.0,4.77,31.15,0.0,129,0.8150000000000002,0.004999999999999782
2010-04-21 12:57:00,0.85,6.36,5.29,3.93,3.56,3.01,4.78,31.05,0.0,129,0.8500000000000001,1.1102230246251565e-16
2010-04-21 13:27:00,0.85,6.44,5.26,3.87,3.5,2.96,4.66,30.95,0.0,129,0.8500000000000001,1.1102230246251565e-16
2010-04-21 15:27:00,0.99,6.11,5.25,4.16,3.81,3.25,5.31,30.7,0.0,129,0.9850000000000001,0.004999999999999893
2010-04-21 17:27:00,1.0,6.46,5.45,4.2,3.81,3.21,5.19,30.8,0.0,129,1.0,0.0
2010-04-21 17:57:00,1.01,6.16,5.28,4.16,3.8,3.22,5.22,30.85,0.0,129,1.0050000000000001,0.004999999999999893
2010-04-21 20:27:00,1.06,6.29,5.39,4.31,3.94,3.34,5.49,30.45,0.0,129,1.0500000000000003,0.009999999999999787
2010-04-21 21:57:00,0.96,6.9,5.89,4.61,4.19,3.5,5.84,30.3,0.0,129,0.9650000000000001,0.0050000000000001155
2010-04-21 22:57:00,0.95,6.65,5.78,4.74,4.37,3.73,6.4,30.25,0.0,129,0.9450000000000001,0.004999999999999893
