Date,Hs, TI, TE, T1, Tz, T3, T4, Tref, Tsea, Bat,rolling_mean,diff
2010-04-21 23:57:00,0.93,6.7,5.8,4.64,4.24,3.57,6.01,30.25,0.0,129,0.9300000000000002,1.1102230246251565e-16
2010-04-22 00:27:00,0.95,7.19,6.1,4.75,4.32,3.63,6.18,30.4,0.0,129,0.9400000000000002,0.009999999999999787
2010-04-22 01:57:00,0.86,7.24,6.24,4.93,4.49,3.77,6.52,30.4,0.0,129,0.8650000000000001,0.0050000000000001155
2010-04-22 03:57:00,0.8,8.08,6.8,5.12,4.63,3.87,6.81,30.9,0.0,129,0.7900000000000001,0.009999999999999898
2010-04-22 04:27:00,0.81,8.09,6.86,5.22,4.72,3.94,6.97,31.1,0.0,129,0.8050000000000002,0.004999999999999893
2010-04-22 05:27:00,0.73,7.97,6.74,5.09,4.59,3.81,6.6,31.35,0.0,129,0.7300000000000001,1.1102230246251565e-16
2010-04-22 07:27:00,0.7,7.74,6.38,4.47,3.91,3.11,4.87,31.4,0.0,129,0.7000000000000001,1.1102230246251565e-16
2010-04-22 08:57:00,0.83,6.53,5.3,3.86,3.49,2.95,4.68,31.2,0.0,129,0.8300000000000001,1.1102230246251565e-16
2010-04-22 10:57:00,1.01,7.39,5.91,4.2,3.79,3.19,5.19,30.75,0.0,129,1.0050000000000001,0.004999999999999893
2010-04-22 12:27:00,1.16,6.57,5.4,4.14,3.79,3.25,5.35,30.4,0.0,129,1.155,0.004999999999999893
2010-04-22 23:57:00,1.01,8.78,7.47,5.45,4.79,3.78,6.36,29.8,0.0,129,1.0050000000000001,0.004999999999999893
2010-04-23 07:27:00,0.84,7.79,6.68,4.92,4.28,3.32,5.26,30.6,0.0,129,0.8450000000000001,0.0050000000000001155
2010-04-23 08:57:00,0.92,8.42,7.09,4.89,4.19,3.21,5.06,30.5,0.0,129,0.9250000000000002,0.0050000000000001155
2010-04-23 09:27:00,0.93,7.9,6.63,4.6,3.99,3.14,4.97,30.45,0.0,129,0.9250000000000002,0.004999999999999893
2010-04-23 10:27:00,0.98,7.79,6.51,4.64,4.08,3.28,5.33,30.35,0.0,129,0.9700000000000001,0.009999999999999898
2010-04-23 10:57:00,1.0,7.84,6.56,4.61,4.04,3.23,5.2,30.25,0.0,129,0.9900000000000001,0.009999999999999898
2010-04-23 13:27:00,1.06,7.56,6.39,4.68,4.15,3.37,5.52,29.8,0.0,129,1.0650000000000002,0.0050000000000001155
2010-04-23 14:27:00,1.01,7.19,6.08,4.57,4.1,3.37,5.53,29.75,0.0,129,1.0050000000000001,0.004999999999999893
2010-04-23 14:57:00,1.0,6.69,5.7,4.47,4.09,3.48,5.87,29.7,0.0,129,1.0050000000000001,0.0050000000000001155
2010-04-23 15:57:00,1.04,7.23,6.12,4.65,4.21,3.51,5.88,29.75,0.0,129,1.04,0.0
2010-04-23 16:57:00,0.99,6.97,6.03,4.77,4.35,3.65,6.22,29.95,0.0,129,0.9950000000000001,0.0050000000000001155
2010-04-23 18:57:00,0.92,8.19,7.0,5.13,4.54,3.66,6.19,29.7,0.0,129,0.9150000000000001,0.004999999999999893
2010-04-23 21:57:00,0.88,7.99,6.92,5.26,4.7,3.83,6.58,29.65,0.0,129,0.8700000000000001,0.009999999999999898
2010-04-23 22:27:00,0.89,7.63,6.69,5.19,4.65,3.77,6.4,29.75,0.0,129,0.8850000000000001,0.004999999999999893
2010-04-23 23:57:00,0.89,7.83,6.88,5.38,4.84,3.95,6.85,30.0,0.0,129,0.8850000000000001,0.004999999999999893
2010-04-24 02:27:00,0.81,8.09,7.0,5.32,4.77,3.91,6.84,30.05,0.0,129,0.8100000000000002,1.1102230246251565e-16
2010-04-24 02:57:00,0.82,7.82,6.78,5.22,4.7,3.88,6.75,30.05,0.0,129,0.8150000000000002,0.004999999999999782
2010-04-24 03:57:00,0.78,8.97,7.83,5.71,4.99,3.93,6.8,30.5,0.0,129,0.7850000000000001,0.0050000000000001155
2010-04-24 04:27:00,0.77,8.27,7.22,5.46,4.85,3.91,6.77,30.6,0.0,129,0.7750000000000001,0.0050000000000001155
2010-04-24 04:57:00,0.78,8.65,7.58,5.68,5.01,4.0,6.99,30.7,0.0,129,0.7750000000000001,0.004999999999999893
2010-04-24 06:27:00,0.77,8.13,7.07,5.37,4.8,3.93,6.89,31.15,0.0,129,0.7750000000000001,0.0050000000000001155
2010-04-24 06:57:00,0.79,8.28,7.26,5.54,4.95,4.01,7.05,31.05,0.0,129,0.7800000000000001,0.009999999999999898
2010-04-24 07:27:00,0.81,8.34,7.32,5.65,5.05,4.09,7.22,30.95,0.0,129,0.8000000000000002,0.009999999999999898
2010-04-24 09:57:00,0.8,7.82,6.86,5.17,4.53,3.53,5.71,30.9,0.0,129,0.8000000000000002,1.1102230246251565e-16
2010-04-24 10:27:00,0.79,7.16,6.29,4.88,4.34,3.47,5.64,30.65,0.0,129,0.7950000000000002,0.0050000000000001155
2010-04-24 11:57:00,0.83,7.23,6.36,4.87,4.29,3.38,5.43,30.5,0.0,129,0.8350000000000001,0.0050000000000001155
2010-04-24 12:27:00,0.84,7.45,6.43,4.77,4.19,3.33,5.34,30.5,0.0,129,0.8350000000000001,0.004999999999999893
2010-04-24 12:57:00,0.84,7.15,6.18,4.65,4.13,3.32,5.37,30.45,0.0,129,0.8400000000000001,1.1102230246251565e-16
2010-04-24 13:57:00,0.82,7.28,6.25,4.62,4.09,3.29,5.32,30.35,0.0,129,0.8150000000000002,0.004999999999999782
2010-04-24 15:57:00,0.86,7.66,6.58,4.86,4.32,3.51,5.87,31.1,0.0,129,0.8550000000000001,0.004999999999999893
2010-04-24 16:57:00,0.82,7.81,6.75,5.01,4.44,3.59,6.03,30.75,0.0,129,0.81,0.009999999999999898
2010-04-24 18:27:00,0.73,7.23,6.33,4.9,4.4,3.61,6.1,30.3,0.0,129,0.7300000000000001,1.1102230246251565e-16
2010-04-24 18:57:00,0.74,7.37,6.45,5.0,4.5,3.7,6.3,30.3,0.0,129,0.7350000000000001,0.004999999999999893
2010-04-24 20:27:00,0.75,7.34,6.46,5.07,4.56,3.74,6.36,30.3,0.0,129,0.7550000000000001,0.0050000000000001155
2010-04-24 21:27:00,0.72,7.75,6.77,5.11,4.53,3.63,6.06,30.25,0.0,129,0.7200000000000001,1.1102230246251565e-16
2010-04-24 21:57:00,0.71,7.31,6.37,4.89,4.38,3.57,5.97,30.25,0.0,129,0.7150000000000001,0.0050000000000001155
2010-04-24 22:57:00,0.69,7.66,6.66,5.01,4.45,3.58,5.97,30.75,0.0,129,0.6900000000000001,1.1102230246251565e-16
2010-04-24 23:27:00,0.71,7.75,6.77,5.11,4.53,3.64,6.1,30.65,0.0,129,0.7000000000000001,0.009999999999999898
2010-04-25 00:27:00,0.67,6.82,6.01,4.79,4.33,3.58,5.97,30.6,0.0,129,0.6750000000000002,0.0050000000000001155
2010-04-25 00:57:00,0.69,7.59,6.63,5.02,4.46,3.59,5.97,30.6,0.0,129,0.6800000000000002,0.009999999999999787
2010-04-25 06:57:00,0.65,7.64,6.74,5.21,4.64,3.73,6.26,31.0,0.0,129,0.6500000000000001,1.1102230246251565e-16
2010-04-25 07:57:00,0.65,7.84,6.87,5.08,4.41,3.4,5.41,31.35,0.0,129,0.6400000000000001,0.009999999999999898
2010-04-25 08:27:00,0.67,7.8,6.84,5.03,4.33,3.3,5.17,31.1,0.0,129,0.6600000000000001,0.009999999999999898
2010-04-25 09:27:00,0.66,7.43,6.38,4.5,3.88,3.01,4.66,31.0,0.0,129,0.6550000000000001,0.004999999999999893
2010-04-25 09:57:00,0.66,7.18,6.14,4.35,3.77,2.97,4.6,30.95,0.0,129,0.6600000000000001,1.1102230246251565e-16
2010-04-25 12:27:00,0.77,6.54,5.5,4.0,3.57,2.96,4.66,30.7,0.0,129,0.7700000000000001,1.1102230246251565e-16
2010-04-25 12:57:00,0.79,6.47,5.48,4.05,3.63,3.03,4.82,30.65,0.0,129,0.7800000000000001,0.009999999999999898
2010-04-25 13:27:00,0.8,6.6,5.6,4.16,3.73,3.11,5.01,30.6,0.0,129,0.7950000000000002,0.004999999999999893
2010-04-25 15:27:00,0.85,6.39,5.46,4.17,3.77,3.15,5.06,30.25,0.0,129,0.8550000000000001,0.0050000000000001155
2010-04-25 15:57:00,0.87,6.17,5.31,4.13,3.76,3.17,5.13,30.1,0.0,129,0.8600000000000001,0.009999999999999898
2010-04-25 18:27:00,0.86,6.75,5.79,4.39,3.94,3.26,5.29,30.0,0.0,129,0.8600000000000001,1.1102230246251565e-16
2010-04-25 18:57:00,0.85,7.15,6.13,4.56,4.06,3.32,5.41,30.0,0.0,129,0.8550000000000001,0.0050000000000001155
2010-04-25 19:57:00,0.82,7.35,6.27,4.55,4.02,3.24,5.22,29.95,0.0,129,0.8250000000000001,0.0050000000000001155
2010-04-25 22:27:00,0.78,7.73,6.7,4.89,4.29,3.42,5.62,29.7,0.0,129,0.7800000000000001,1.1102230246251565e-16
2010-04-26 00:27:00,0.79,7.51,6.6,5.07,4.55,3.75,6.48,30.3,0.0,129,0.7950000000000002,0.0050000000000001155
2010-04-26 00:57:00,0.81,7.81,6.88,5.23,4.65,3.78,6.5,30.4,0.0,129,0.8000000000000002,0.009999999999999898
2010-04-26 01:57:00,0.78,7.56,6.68,5.19,4.66,3.82,6.59,30.3,0.0,129,0.7800000000000001,1.1102230246251565e-16
2010-04-26 02:57:00,0.85,7.55,6.72,5.34,4.84,4.02,7.15,30.1,0.0,129,0.8400000000000001,0.009999999999999898
2010-04-26 03:57:00,0.78,7.39,6.57,5.19,4.68,3.85,6.64,30.0,0.0,129,0.7800000000000001,1.1102230246251565e-16
2010-04-26 04:27:00,0.8,7.33,6.47,5.07,4.55,3.71,6.23,29.9,0.0,129,0.7900000000000001,0.009999999999999898
2010-04-26 07:57:00,0.78,7.36,6.55,5.15,4.6,3.68,6.1,30.4,0.0,129,0.7700000000000001,0.009999999999999898
2010-04-26 09:57:00,0.81,7.38,6.45,4.73,4.1,3.2,5.05,30.5,0.0,129,0.8050000000000002,0.004999999999999893
2010-04-26 11:27:00,0.86,6.75,5.79,4.23,3.74,3.04,4.81,30.15,0.0,129,0.8500000000000001,0.009999999999999898
2010-04-26 12:57:00,0.96,6.0,5.16,4.03,3.68,3.14,5.11,29.95,0.0,129,0.9550000000000001,0.004999999999999893
2010-04-26 13:27:00,0.98,6.08,5.28,4.17,3.81,3.24,5.31,29.9,0.0,129,0.9700000000000001,0.009999999999999898
2010-04-26 14:27:00,1.01,6.23,5.4,4.21,3.83,3.23,5.26,29.95,0.0,129,1.0100000000000002,2.220446049250313e-16
2010-04-26 17:57:00,0.96,6.35,5.57,4.48,4.1,3.48,5.84,30.0,0.0,129,0.9550000000000001,0.004999999999999893
2010-04-26 20:27:00,0.85,7.41,6.46,4.94,4.43,3.65,6.22,30.2,0.0,129,0.8400000000000001,0.009999999999999898
2010-04-26 21:57:00,0.79,7.53,6.67,5.18,4.63,3.78,6.48,29.7,0.0,129,0.7900000000000001,1.1102230246251565e-16
2010-04-26 22:27:00,0.8,7.28,6.48,5.13,4.63,3.81,6.55,29.7,0.0,129,0.7950000000000002,0.004999999999999893
2010-04-26 22:57:00,0.81,7.75,6.86,5.29,4.72,3.85,6.68,29.95,0.0,129,0.8050000000000002,0.004999999999999893
2010-04-27 01:57:00,0.82,7.44,6.64,5.26,4.75,3.91,6.81,29.6,0.0,129,0.81,0.009999999999999898
2010-04-27 02:27:00,0.83,7.43,6.66,5.34,4.84,4.03,7.15,29.65,0.0,129,0.8250000000000001,0.004999999999999893
2010-04-27 03:57:00,0.76,7.78,6.9,5.36,4.79,3.88,6.7,30.3,0.0,129,0.7500000000000001,0.009999999999999898
2010-04-27 04:27:00,0.76,7.44,6.63,5.26,4.74,3.9,6.77,30.5,0.0,129,0.7600000000000001,1.1102230246251565e-16
2010-04-27 05:57:00,0.74,7.37,6.53,5.13,4.61,3.8,6.55,30.85,0.0,129,0.7300000000000001,0.009999999999999898
2010-04-27 07:27:00,0.76,7.57,6.71,5.18,4.58,3.63,5.97,31.0,0.0,129,0.7650000000000001,0.0050000000000001155
2010-04-27 08:27:00,0.74,7.8,6.86,5.07,4.38,3.36,5.32,30.95,0.0,129,0.7300000000000001,0.009999999999999898
2010-04-27 08:57:00,0.74,7.61,6.69,4.95,4.28,3.29,5.17,30.75,0.0,129,0.7400000000000001,1.1102230246251565e-16
2010-04-27 09:57:00,0.77,7.27,6.22,4.41,3.82,3.0,4.63,30.55,0.0,129,0.7750000000000001,0.0050000000000001155
2010-04-27 10:27:00,0.76,6.93,5.95,4.33,3.79,3.02,4.72,30.4,0.0,129,0.7650000000000001,0.0050000000000001155
2010-04-27 10:57:00,0.78,6.43,5.45,4.01,3.57,2.93,4.59,30.3,0.0,129,0.7700000000000001,0.009999999999999898
2010-04-27 11:57:00,0.81,6.76,5.73,4.11,3.64,2.98,4.69,30.25,0.0,129,0.8100000000000002,1.1102230246251565e-16
2010-04-27 12:57:00,0.85,6.27,5.26,3.91,3.54,2.99,4.77,30.2,0.0,129,0.8550000000000001,0.0050000000000001155
2010-04-27 14:57:00,0.91,6.5,5.59,4.29,3.88,3.25,5.31,30.05,0.0,129,0.9050000000000001,0.004999999999999893
2010-04-27 15:57:00,0.88,6.1,5.28,4.19,3.85,3.29,5.44,30.0,0.0,129,0.8850000000000001,0.0050000000000001155
2010-04-27 16:27:00,0.88,6.47,5.58,4.34,3.94,3.32,5.47,29.95,0.0,129,0.8800000000000001,1.1102230246251565e-16
2010-04-27 18:57:00,0.9,6.34,5.6,4.57,4.21,3.6,6.17,30.05,0.0,129,0.8950000000000001,0.004999999999999893
2010-04-27 23:27:00,0.71,7.62,6.71,5.14,4.58,3.7,6.29,29.9,0.0,129,0.7100000000000001,1.1102230246251565e-16
2010-04-28 01:27:00,0.69,7.29,6.44,5.11,4.62,3.81,6.58,30.1,0.0,128,0.6950000000000001,0.0050000000000001155
2010-04-28 01:57:00,0.71,7.63,6.78,5.35,4.8,3.92,6.81,29.8,0.0,128,0.7000000000000001,0.009999999999999898
2010-04-28 02:27:00,0.71,7.87,7.05,5.51,4.89,3.89,6.67,29.85,0.0,128,0.7100000000000001,1.1102230246251565e-16
2010-04-28 04:57:00,0.7,7.47,6.52,5.15,4.69,3.92,6.91,30.55,0.0,128,0.7050000000000001,0.0050000000000001155
2010-04-28 06:27:00,0.65,7.79,6.79,5.26,4.71,3.82,6.53,30.7,0.0,128,0.6450000000000001,0.004999999999999893
2010-04-28 06:57:00,0.67,7.6,6.65,5.18,4.65,3.8,6.5,30.65,0.0,128,0.6600000000000001,0.009999999999999898
2010-04-28 08:27:00,0.69,7.65,6.63,4.85,4.18,3.19,4.92,30.95,0.0,128,0.6900000000000001,1.1102230246251565e-16
2010-04-28 09:57:00,0.71,7.25,6.04,4.19,3.63,2.85,4.34,30.75,0.0,128,0.7150000000000001,0.0050000000000001155
2010-04-28 10:27:00,0.72,7.4,6.17,4.2,3.63,2.86,4.38,30.7,0.0,128,0.7150000000000001,0.004999999999999893
2010-04-28 12:57:00,0.94,6.22,5.25,3.98,3.62,3.07,4.93,30.2,0.0,128,0.9400000000000001,1.1102230246251565e-16
2010-04-28 13:57:00,0.99,6.15,5.22,4.08,3.73,3.18,5.17,30.0,0.0,128,0.9800000000000001,0.009999999999999898
2010-04-28 14:57:00,1.03,6.36,5.48,4.38,4.02,3.43,5.72,29.95,0.0,128,1.0250000000000001,0.004999999999999893
2010-04-28 15:57:00,1.09,6.07,5.36,4.43,4.09,3.5,5.88,29.95,0.0,128,1.0950000000000002,0.0050000000000001155
2010-04-28 18:27:00,1.0,7.03,6.03,4.75,4.33,3.64,6.19,29.7,0.0,128,0.9950000000000001,0.004999999999999893
2010-04-28 19:27:00,0.91,6.84,5.87,4.62,4.21,3.56,6.04,30.4,0.0,128,0.9150000000000001,0.0050000000000001155
2010-04-28 19:57:00,0.91,7.26,6.2,4.83,4.4,3.7,6.36,30.05,0.0,128,0.9100000000000001,1.1102230246251565e-16
2010-04-28 20:57:00,0.87,6.95,5.94,4.71,4.33,3.71,6.46,30.3,0.0,128,0.8700000000000001,1.1102230246251565e-16
2010-04-28 21:57:00,0.81,7.32,6.27,4.92,4.49,3.77,6.55,30.3,0.0,128,0.8050000000000002,0.004999999999999893
2010-04-28 23:27:00,0.73,8.05,6.9,5.24,4.71,3.87,6.76,29.8,0.0,128,0.7300000000000001,1.1102230246251565e-16
2010-04-29 03:27:00,0.74,7.96,6.8,5.22,4.72,3.94,6.96,30.05,0.0,128,0.7400000000000001,1.1102230246251565e-16
2010-04-29 03:57:00,0.74,9.3,7.88,5.61,4.91,3.89,6.74,30.0,0.0,128,0.7400000000000001,1.1102230246251565e-16
2010-04-29 07:27:00,0.72,8.64,7.22,5.07,4.43,3.48,5.66,30.4,0.0,128,0.7100000000000001,0.009999999999999898
2010-04-29 07:57:00,0.72,9.17,7.58,4.99,4.25,3.24,5.12,30.35,0.0,128,0.7200000000000001,1.1102230246251565e-16
2010-04-29 08:57:00,0.75,8.35,6.74,4.36,3.75,2.94,4.55,30.35,0.0,128,0.7500000000000001,1.1102230246251565e-16
2010-04-29 09:27:00,0.75,8.66,6.9,4.3,3.68,2.89,4.45,30.2,0.0,128,0.7500000000000001,1.1102230246251565e-16
2010-04-29 10:27:00,0.73,8.58,6.77,4.12,3.54,2.81,4.34,30.25,0.0,128,0.7300000000000001,1.1102230246251565e-16
2010-04-29 11:27:00,0.81,8.75,6.92,4.25,3.65,2.89,4.5,30.55,0.0,128,0.8000000000000002,0.009999999999999898
2010-04-29 13:57:00,0.77,8.48,6.85,4.46,3.88,3.1,4.94,30.3,0.0,128,0.7650000000000001,0.004999999999999893
2010-04-29 14:27:00,0.78,9.97,8.14,4.97,4.18,3.2,5.14,30.2,0.0,128,0.7750000000000001,0.004999999999999893
2010-04-29 15:57:00,0.81,9.1,7.53,5.0,4.33,3.42,5.66,29.95,0.0,128,0.8000000000000002,0.009999999999999898
2010-04-29 16:27:00,0.81,9.34,7.7,5.07,4.38,3.45,5.74,29.85,0.0,128,0.8100000000000002,1.1102230246251565e-16
2010-04-29 16:57:00,0.82,8.67,7.18,4.99,4.39,3.52,5.88,29.8,0.0,128,0.8150000000000002,0.004999999999999782
2010-04-29 17:57:00,0.75,8.69,7.2,4.98,4.37,3.51,5.86,29.7,0.0,128,0.7500000000000001,1.1102230246251565e-16
2010-04-29 18:57:00,0.8,10.09,8.39,5.46,4.67,3.61,6.09,29.5,0.0,128,0.7950000000000002,0.004999999999999893
2010-04-29 19:27:00,0.8,9.14,7.63,5.29,4.63,3.7,6.31,29.4,0.0,128,0.8000000000000002,1.1102230246251565e-16
2010-04-29 19:57:00,0.8,10.31,8.62,5.69,4.87,3.78,6.5,29.25,0.0,128,0.8000000000000002,1.1102230246251565e-16
2010-04-29 20:27:00,0.79,9.36,7.83,5.36,4.67,3.71,6.37,29.3,0.0,128,0.7950000000000002,0.0050000000000001155
2010-04-29 20:57:00,0.79,10.28,8.6,5.65,4.82,3.7,6.26,29.3,0.0,128,0.7900000000000001,1.1102230246251565e-16
2010-04-30 01:27:00,0.76,11.83,10.55,7.31,6.03,4.32,7.57,29.85,0.0,128,0.7650000000000001,0.0050000000000001155
2010-04-30 05:27:00,0.79,10.96,9.58,6.64,5.63,4.24,7.55,30.25,0.0,128,0.7850000000000001,0.004999999999999893
2010-04-30 06:27:00,0.77,10.41,9.05,6.37,5.46,4.19,7.44,30.45,0.0,128,0.7700000000000001,1.1102230246251565e-16
2010-04-30 09:27:00,0.87,9.86,8.14,4.89,4.05,3.04,4.76,29.95,0.0,128,0.8600000000000001,0.009999999999999898
2010-04-30 10:57:00,0.98,9.9,8.12,4.86,4.08,3.13,5.03,29.6,0.0,128,0.9850000000000001,0.0050000000000001155
2010-04-30 11:27:00,0.98,9.5,7.74,4.74,4.04,3.17,5.15,29.6,0.0,128,0.9800000000000001,1.1102230246251565e-16
2010-04-30 11:57:00,1.0,8.24,6.61,4.39,3.88,3.2,5.24,29.6,0.0,128,0.9900000000000001,0.009999999999999898
2010-04-30 13:27:00,1.04,8.92,7.16,4.54,3.94,3.16,5.11,29.85,0.0,128,1.04,0.0
2010-04-30 13:57:00,1.04,9.95,8.23,5.09,4.29,3.29,5.34,29.85,0.0,128,1.04,0.0
